v' v'' PQR Aul(S-1)
0	0	R(0)	0.00E+00
0	0	Q(1)	2.52E+06
0	0	P(2)	2.52E+06
0	0	R(1)	5.03E+05
0	0	Q(2)	2.52E+06
0	0	P(3)	2.02E+06
0	0	R(2)	7.17E+05
0	0	Q(3)	2.51E+06
0	0	P(4)	1.80E+06
0	0	R(3)	8.36E+05
0	0	Q(4)	2.51E+06
0	0	P(5)	1.68E+06
0	0	R(4)	9.10E+05
0	0	Q(5)	2.51E+06
0	0	P(6)	1.60E+06
0	0	R(5)	9.60E+05
0	0	Q(6)	2.50E+06
0	0	P(7)	1.54E+06
0	0	R(6)	9.96E+05
0	0	Q(7)	2.50E+06
0	0	P(8)	1.50E+06
0	0	R(7)	1.02E+06
0	0	Q(8)	2.49E+06
0	0	P(9)	1.47E+06
0	0	R(8)	1.04E+06
0	0	Q(9)	2.48E+06
0	0	P(10)	1.44E+06
0	0	R(9)	1.06E+06
0	0	Q(10)	2.48E+06
0	0	P(11)	1.42E+06
0	0	R(10)	1.07E+06
0	0	Q(11)	2.47E+06
0	0	P(12)	1.40E+06
0	0	R(11)	1.08E+06
0	0	Q(12)	2.46E+06
0	0	P(13)	1.38E+06
0	0	R(12)	1.08E+06
0	0	Q(13)	2.45E+06
0	0	P(14)	1.37E+06
0	0	R(13)	1.09E+06
0	0	Q(14)	2.44E+06
0	0	P(15)	1.35E+06
0	0	R(14)	1.09E+06
0	0	Q(15)	2.43E+06
0	0	P(16)	1.34E+06
0	0	R(15)	1.09E+06
0	0	Q(16)	2.42E+06
0	0	P(17)	1.33E+06
0	0	R(16)	1.09E+06
0	0	Q(17)	2.40E+06
0	0	P(18)	1.31E+06
0	0	R(17)	1.09E+06
0	0	Q(18)	2.39E+06
0	0	P(19)	1.30E+06
0	0	R(18)	1.09E+06
0	0	Q(19)	2.38E+06
0	0	P(20)	1.29E+06
0	0	R(19)	1.09E+06
0	0	Q(20)	2.36E+06
0	0	P(21)	1.28E+06
0	0	R(20)	1.08E+06
0	0	Q(21)	2.35E+06
0	0	P(22)	1.27E+06
0	0	R(21)	1.08E+06
0	0	Q(22)	2.33E+06
0	0	P(23)	1.25E+06
0	0	R(22)	1.07E+06
0	0	Q(23)	2.31E+06
0	0	P(24)	1.24E+06
0	0	R(23)	1.07E+06
0	0	Q(24)	2.30E+06
0	0	P(25)	1.23E+06
0	0	R(24)	1.06E+06
0	0	Q(25)	2.28E+06
0	0	P(26)	1.22E+06
0	0	R(25)	1.05E+06
0	0	Q(26)	2.26E+06
0	0	P(27)	1.21E+06
0	0	R(26)	1.05E+06
0	0	Q(27)	2.24E+06
0	0	P(28)	1.20E+06
0	0	R(27)	1.04E+06
0	0	Q(28)	2.22E+06
0	0	P(29)	1.18E+06
0	0	R(28)	1.03E+06
0	0	Q(29)	2.20E+06
0	0	P(30)	1.17E+06
0	0	R(29)	1.02E+06
0	0	Q(30)	2.18E+06
0	0	P(31)	1.16E+06
0	0	R(30)	1.02E+06
0	0	Q(31)	2.16E+06
0	0	P(32)	1.15E+06
