v' v'' PQR Aul(S-1)
0	0	P(	51)	4.21E+08
0	0	R(	50)	4.05E+08
0	0	Q(	51)	8.25E+08
0	0	P(	52)	4.20E+08
0	0	R(	51)	4.04E+08
0	0	Q(	52)	8.23E+08
0	0	P(	53)	4.18E+08
0	0	R(	52)	4.03E+08
0	0	Q(	53)	8.20E+08
0	0	P(	54)	4.17E+08
0	0	R(	53)	4.02E+08
0	0	Q(	54)	8.18E+08
0	0	P(	55)	4.16E+08
0	0	R(	54)	4.01E+08
0	0	Q(	55)	8.16E+08
0	0	P(	56)	4.14E+08
0	0	R(	55)	4.01E+08
0	0	Q(	56)	8.14E+08
0	0	P(	57)	4.13E+08
0	0	R(	56)	4.00E+08
0	0	Q(	57)	8.11E+08
0	0	P(	58)	4.11E+08
0	0	R(	57)	3.99E+08
0	0	Q(	58)	8.09E+08
0	0	P(	59)	4.10E+08
0	0	R(	58)	3.98E+08
0	0	Q(	59)	8.06E+08
0	0	P(	60)	4.08E+08
0	0	R(	59)	3.97E+08
0	0	Q(	60)	8.04E+08
0	0	P(	61)	4.07E+08
0	0	R(	60)	3.96E+08
0	0	Q(	61)	8.01E+08
0	0	P(	62)	4.05E+08
0	0	R(	61)	3.95E+08
0	0	Q(	62)	7.99E+08
0	0	P(	63)	4.04E+08
0	0	R(	62)	3.94E+08
0	0	Q(	63)	7.96E+08
0	0	P(	64)	4.02E+08
0	0	R(	63)	3.93E+08
0	0	Q(	64)	7.93E+08
0	0	P(	65)	4.01E+08
0	0	R(	64)	3.91E+08
0	0	Q(	65)	7.91E+08
0	0	P(	66)	3.99E+08
0	0	R(	65)	3.90E+08
0	0	Q(	66)	7.88E+08
0	0	P(	67)	3.97E+08
0	0	R(	66)	3.89E+08
0	0	Q(	67)	7.85E+08
0	0	P(	68)	3.96E+08
0	0	R(	67)	3.88E+08
0	0	Q(	68)	7.82E+08
0	0	P(	69)	3.94E+08
0	0	R(	68)	3.87E+08
0	0	Q(	69)	7.79E+08
0	0	P(	70)	3.92E+08
0	0	R(	69)	3.85E+08
0	0	Q(	70)	7.76E+08
0	0	P(	71)	3.91E+08
0	0	R(	70)	3.84E+08
0	0	Q(	71)	7.73E+08
0	0	P(	72)	3.89E+08
0	0	R(	71)	3.83E+08
0	0	Q(	72)	7.70E+08
0	0	P(	73)	3.87E+08
0	0	R(	72)	3.81E+08
0	0	Q(	73)	7.67E+08
0	0	P(	74)	3.85E+08
0	0	R(	73)	3.80E+08
0	0	Q(	74)	7.64E+08
0	0	P(	75)	3.83E+08
0	0	R(	74)	3.78E+08
0	0	Q(	75)	7.60E+08
0	0	P(	76)	3.82E+08
0	0	R(	75)	3.77E+08
0	0	Q(	76)	7.57E+08
0	0	P(	77)	3.80E+08
0	0	R(	76)	3.75E+08
0	0	Q(	77)	7.54E+08
0	0	P(	78)	3.78E+08
0	0	R(	77)	3.74E+08
0	0	Q(	78)	7.50E+08
0	0	P(	79)	3.76E+08
0	0	R(	78)	3.72E+08
0	0	Q(	79)	7.47E+08
0	0	P(	80)	3.74E+08
0	0	R(	79)	3.71E+08
0	0	Q(	80)	7.43E+08
0	0	P(	81)	3.72E+08
0	0	R(	80)	3.69E+08
0	0	Q(	81)	7.39E+08
0	0	P(	82)	3.70E+08
0	0	R(	81)	3.67E+08
0	0	Q(	82)	7.36E+08
0	0	P(	83)	3.68E+08
0	0	R(	82)	3.66E+08
0	0	Q(	83)	7.32E+08
0	0	P(	84)	3.66E+08
0	0	R(	83)	3.64E+08
0	0	Q(	84)	7.28E+08
0	0	P(	85)	3.64E+08
0	0	R(	84)	3.62E+08
0	0	Q(	85)	7.24E+08
0	0	P(	86)	3.62E+08
0	0	R(	85)	3.60E+08
0	0	Q(	86)	7.21E+08
0	0	P(	87)	3.60E+08
0	0	R(	86)	3.58E+08
0	0	Q(	87)	7.17E+08
0	0	P(	88)	3.58E+08
0	0	R(	87)	3.57E+08
0	0	Q(	88)	7.13E+08
0	0	P(	89)	3.56E+08
0	0	R(	88)	3.55E+08
0	0	Q(	89)	7.09E+08
0	0	P(	90)	3.54E+08
0	0	R(	89)	3.53E+08
0	0	Q(	90)	7.04E+08
0	0	P(	91)	3.51E+08
0	0	R(	90)	3.51E+08
0	0	Q(	91)	7.00E+08
0	0	P(	92)	3.49E+08
0	0	R(	91)	3.49E+08
0	0	Q(	92)	6.96E+08
0	0	P(	93)	3.47E+08
0	0	R(	92)	3.47E+08
0	0	Q(	93)	6.92E+08
0	0	P(	94)	3.45E+08
0	0	R(	93)	3.45E+08
0	0	Q(	94)	6.87E+08
0	0	P(	95)	3.42E+08
0	0	R(	94)	3.43E+08
0	0	Q(	95)	6.83E+08
0	0	P(	96)	3.40E+08
0	0	R(	95)	3.40E+08
0	0	Q(	96)	6.78E+08
0	0	P(	97)	3.38E+08
0	0	R(	96)	3.38E+08
0	0	Q(	97)	6.74E+08
0	0	P(	98)	3.35E+08
0	0	R(	97)	3.36E+08
0	0	Q(	98)	6.69E+08
0	0	P(	99)	3.33E+08
0	0	R(	98)	3.34E+08
0	0	Q(	99)	6.65E+08
1	1	R(	0)	0.00E+00
1	1	Q(	1)	7.36E+08
1	1	P(	2)	7.36E+08
1	1	R(	1)	1.47E+08
1	1	Q(	2)	7.36E+08
1	1	P(	3)	5.88E+08
1	1	R(	2)	2.11E+08
1	1	Q(	3)	7.36E+08
1	1	P(	4)	5.25E+08
1	1	R(	3)	2.46E+08
1	1	Q(	4)	7.36E+08
1	1	P(	5)	4.90E+08
1	1	R(	4)	2.68E+08
1	1	Q(	5)	7.36E+08
1	1	P(	6)	4.67E+08
1	1	R(	5)	2.83E+08
1	1	Q(	6)	7.36E+08
1	1	P(	7)	4.52E+08
1	1	R(	6)	2.95E+08
1	1	Q(	7)	7.35E+08
1	1	P(	8)	4.40E+08
1	1	R(	7)	3.03E+08
1	1	Q(	8)	7.35E+08
1	1	P(	9)	4.31E+08
1	1	R(	8)	3.10E+08
1	1	Q(	9)	7.35E+08
1	1	P(	10)	4.24E+08
1	1	R(	9)	3.16E+08
1	1	Q(	10)	7.34E+08
1	1	P(	11)	4.18E+08
1	1	R(	10)	3.20E+08
1	1	Q(	11)	7.34E+08
1	1	P(	12)	4.13E+08
1	1	R(	11)	3.24E+08
1	1	Q(	12)	7.34E+08
1	1	P(	13)	4.09E+08
1	1	R(	12)	3.27E+08
1	1	Q(	13)	7.33E+08
1	1	P(	14)	4.06E+08
1	1	R(	13)	3.30E+08
1	1	Q(	14)	7.33E+08
1	1	P(	15)	4.02E+08
1	1	R(	14)	3.32E+08
1	1	Q(	15)	7.32E+08
1	1	P(	16)	4.00E+08
1	1	R(	15)	3.34E+08
1	1	Q(	16)	7.31E+08
1	1	P(	17)	3.97E+08
1	1	R(	16)	3.36E+08
1	1	Q(	17)	7.31E+08
1	1	P(	18)	3.95E+08
1	1	R(	17)	3.37E+08
1	1	Q(	18)	7.30E+08
1	1	P(	19)	3.92E+08
1	1	R(	18)	3.39E+08
1	1	Q(	19)	7.29E+08
1	1	P(	20)	3.90E+08
1	1	R(	19)	3.40E+08
1	1	Q(	20)	7.29E+08
1	1	P(	21)	3.89E+08
1	1	R(	20)	3.41E+08
1	1	Q(	21)	7.28E+08
1	1	P(	22)	3.87E+08
1	1	R(	21)	3.41E+08
1	1	Q(	22)	7.27E+08
1	1	P(	23)	3.85E+08
1	1	R(	22)	3.42E+08
1	1	Q(	23)	7.26E+08
1	1	P(	24)	3.84E+08
1	1	R(	23)	3.43E+08
1	1	Q(	24)	7.25E+08
1	1	P(	25)	3.82E+08
1	1	R(	24)	3.43E+08
1	1	Q(	25)	7.24E+08
1	1	P(	26)	3.81E+08
1	1	R(	25)	3.44E+08
1	1	Q(	26)	7.23E+08
1	1	P(	27)	3.79E+08
1	1	R(	26)	3.44E+08
1	1	Q(	27)	7.22E+08
1	1	P(	28)	3.78E+08
1	1	R(	27)	3.45E+08
1	1	Q(	28)	7.21E+08
1	1	P(	29)	3.76E+08
1	1	R(	28)	3.45E+08
1	1	Q(	29)	7.20E+08
1	1	P(	30)	3.75E+08
1	1	R(	29)	3.45E+08
1	1	Q(	30)	7.19E+08
1	1	P(	31)	3.74E+08
1	1	R(	30)	3.45E+08
1	1	Q(	31)	7.18E+08
1	1	P(	32)	3.73E+08
1	1	R(	31)	3.45E+08
1	1	Q(	32)	7.17E+08
1	1	P(	33)	3.71E+08
1	1	R(	32)	3.45E+08
1	1	Q(	33)	7.16E+08
1	1	P(	34)	3.70E+08
1	1	R(	33)	3.45E+08
1	1	Q(	34)	7.15E+08
1	1	P(	35)	3.69E+08
1	1	R(	34)	3.45E+08
1	1	Q(	35)	7.13E+08
1	1	P(	36)	3.68E+08
1	1	R(	35)	3.45E+08
1	1	Q(	36)	7.12E+08
1	1	P(	37)	3.67E+08
1	1	R(	36)	3.45E+08
1	1	Q(	37)	7.11E+08
1	1	P(	38)	3.65E+08
1	1	R(	37)	3.45E+08
1	1	Q(	38)	7.09E+08
1	1	P(	39)	3.64E+08
1	1	R(	38)	3.44E+08
1	1	Q(	39)	7.08E+08
1	1	P(	40)	3.63E+08
1	1	R(	39)	3.44E+08
1	1	Q(	40)	7.06E+08
1	1	P(	41)	3.62E+08
1	1	R(	40)	3.44E+08
1	1	Q(	41)	7.05E+08
1	1	P(	42)	3.61E+08
1	1	R(	41)	3.43E+08
1	1	Q(	42)	7.03E+08
1	1	P(	43)	3.59E+08
1	1	R(	42)	3.43E+08
1	1	Q(	43)	7.02E+08
1	1	P(	44)	3.58E+08
1	1	R(	43)	3.43E+08
1	1	Q(	44)	7.00E+08
1	1	P(	45)	3.57E+08
1	1	R(	44)	3.42E+08
1	1	Q(	45)	6.98E+08
1	1	P(	46)	3.56E+08
1	1	R(	45)	3.42E+08
1	1	Q(	46)	6.97E+08
1	1	P(	47)	3.55E+08
1	1	R(	46)	3.41E+08
1	1	Q(	47)	6.95E+08
1	1	P(	48)	3.53E+08
1	1	R(	47)	3.41E+08
1	1	Q(	48)	6.93E+08
1	1	P(	49)	3.52E+08
1	1	R(	48)	3.40E+08
1	1	Q(	49)	6.91E+08
1	1	P(	50)	3.51E+08
1	1	R(	49)	3.39E+08
1	1	Q(	50)	6.90E+08
1	1	P(	51)	3.50E+08
1	1	R(	50)	3.39E+08
1	1	Q(	51)	6.88E+08
1	1	P(	52)	3.48E+08
1	1	R(	51)	3.38E+08
1	1	Q(	52)	6.86E+08
1	1	P(	53)	3.47E+08
1	1	R(	52)	3.38E+08
1	1	Q(	53)	6.84E+08
1	1	P(	54)	3.46E+08
1	1	R(	53)	3.37E+08
1	1	Q(	54)	6.82E+08
1	1	P(	55)	3.45E+08
1	1	R(	54)	3.36E+08
1	1	Q(	55)	6.80E+08
1	1	P(	56)	3.43E+08
1	1	R(	55)	3.35E+08
1	1	Q(	56)	6.78E+08
1	1	P(	57)	3.42E+08
1	1	R(	56)	3.35E+08
1	1	Q(	57)	6.76E+08
1	1	P(	58)	3.41E+08
1	1	R(	57)	3.34E+08
1	1	Q(	58)	6.74E+08
1	1	P(	59)	3.39E+08
1	1	R(	58)	3.33E+08
1	1	Q(	59)	6.71E+08
1	1	P(	60)	3.38E+08
1	1	R(	59)	3.32E+08
1	1	Q(	60)	6.69E+08
1	1	P(	61)	3.37E+08
1	1	R(	60)	3.31E+08
1	1	Q(	61)	6.67E+08
1	1	P(	62)	3.35E+08
1	1	R(	61)	3.30E+08
1	1	Q(	62)	6.65E+08
1	1	P(	63)	3.34E+08
1	1	R(	62)	3.29E+08
1	1	Q(	63)	6.62E+08
1	1	P(	64)	3.33E+08
1	1	R(	63)	3.28E+08
1	1	Q(	64)	6.60E+08
1	1	P(	65)	3.31E+08
1	1	R(	64)	3.27E+08
1	1	Q(	65)	6.58E+08
1	1	P(	66)	3.30E+08
1	1	R(	65)	3.26E+08
1	1	Q(	66)	6.55E+08
1	1	P(	67)	3.28E+08
1	1	R(	66)	3.25E+08
1	1	Q(	67)	6.53E+08
1	1	P(	68)	3.27E+08
1	1	R(	67)	3.24E+08
1	1	Q(	68)	6.50E+08
1	1	P(	69)	3.26E+08
1	1	R(	68)	3.23E+08
1	1	Q(	69)	6.48E+08
1	1	P(	70)	3.24E+08
1	1	R(	69)	3.22E+08
1	1	Q(	70)	6.45E+08
1	1	P(	71)	3.23E+08
1	1	R(	70)	3.21E+08
1	1	Q(	71)	6.43E+08
1	1	P(	72)	3.21E+08
1	1	R(	71)	3.20E+08
1	1	Q(	72)	6.40E+08
1	1	P(	73)	3.20E+08
1	1	R(	72)	3.19E+08
1	1	Q(	73)	6.37E+08
1	1	P(	74)	3.18E+08
1	1	R(	73)	3.18E+08
1	1	Q(	74)	6.35E+08
1	1	P(	75)	3.17E+08
1	1	R(	74)	3.16E+08
1	1	Q(	75)	6.32E+08
1	1	P(	76)	3.15E+08
1	1	R(	75)	3.15E+08
1	1	Q(	76)	6.29E+08
1	1	P(	77)	3.14E+08
1	1	R(	76)	3.14E+08
1	1	Q(	77)	6.26E+08
1	1	P(	78)	3.12E+08
1	1	R(	77)	3.13E+08
1	1	Q(	78)	6.24E+08
1	1	P(	79)	3.10E+08
1	1	R(	78)	3.11E+08
1	1	Q(	79)	6.21E+08
1	1	P(	80)	3.09E+08
1	1	R(	79)	3.10E+08
1	1	Q(	80)	6.18E+08
1	1	P(	81)	3.07E+08
1	1	R(	80)	3.09E+08
1	1	Q(	81)	6.15E+08
1	1	P(	82)	3.06E+08
1	1	R(	81)	3.07E+08
1	1	Q(	82)	6.12E+08
1	1	P(	83)	3.04E+08
1	1	R(	82)	3.06E+08
1	1	Q(	83)	6.09E+08
1	1	P(	84)	3.02E+08
1	1	R(	83)	3.05E+08
1	1	Q(	84)	6.06E+08
1	1	P(	85)	3.01E+08
1	1	R(	84)	3.03E+08
1	1	Q(	85)	6.03E+08
1	1	P(	86)	2.99E+08
1	1	R(	85)	3.02E+08
1	1	Q(	86)	6.00E+08
1	1	P(	87)	2.97E+08
1	1	R(	86)	3.00E+08
1	1	Q(	87)	5.96E+08
1	1	P(	88)	2.95E+08
1	1	R(	87)	2.99E+08
1	1	Q(	88)	5.93E+08
1	1	P(	89)	2.94E+08
1	1	R(	88)	2.97E+08
1	1	Q(	89)	5.90E+08
1	1	P(	90)	2.92E+08
1	1	R(	89)	2.96E+08
1	1	Q(	90)	5.87E+08
1	1	P(	91)	2.90E+08
1	1	R(	90)	2.94E+08
1	1	Q(	91)	5.83E+08
1	1	P(	92)	2.88E+08
1	1	R(	91)	2.93E+08
1	1	Q(	92)	5.80E+08
1	1	P(	93)	2.87E+08
1	1	R(	92)	2.91E+08
1	1	Q(	93)	5.76E+08
1	1	P(	94)	2.85E+08
1	1	R(	93)	2.89E+08
1	1	Q(	94)	5.73E+08
1	1	P(	95)	2.83E+08
1	1	R(	94)	2.88E+08
1	1	Q(	95)	5.69E+08
1	1	P(	96)	2.81E+08
1	1	R(	95)	2.86E+08
1	1	Q(	96)	5.66E+08
1	1	P(	97)	2.79E+08
1	1	R(	96)	2.84E+08
1	1	Q(	97)	5.62E+08
1	1	P(	98)	2.77E+08
1	1	R(	97)	2.83E+08
1	1	Q(	98)	5.59E+08
1	1	P(	99)	2.75E+08
1	1	R(	98)	2.81E+08
1	1	Q(	99)	5.55E+08
2	2	R(	0)	0.00E+00
2	2	Q(	1)	6.39E+08
2	2	P(	2)	6.39E+08
2	2	R(	1)	1.28E+08
2	2	Q(	2)	6.39E+08
2	2	P(	3)	5.11E+08
2	2	R(	2)	1.83E+08
2	2	Q(	3)	6.39E+08
2	2	P(	4)	4.56E+08
2	2	R(	3)	2.13E+08
2	2	Q(	4)	6.39E+08
2	2	P(	5)	4.25E+08
2	2	R(	4)	2.33E+08
2	2	Q(	5)	6.39E+08
2	2	P(	6)	4.06E+08
2	2	R(	5)	2.46E+08
2	2	Q(	6)	6.38E+08
2	2	P(	7)	3.92E+08
2	2	R(	6)	2.56E+08
2	2	Q(	7)	6.38E+08
2	2	P(	8)	3.82E+08
2	2	R(	7)	2.63E+08
2	2	Q(	8)	6.38E+08
2	2	P(	9)	3.74E+08
2	2	R(	8)	2.69E+08
2	2	Q(	9)	6.38E+08
2	2	P(	10)	3.68E+08
2	2	R(	9)	2.74E+08
2	2	Q(	10)	6.37E+08
2	2	P(	11)	3.63E+08
2	2	R(	10)	2.78E+08
2	2	Q(	11)	6.37E+08
2	2	P(	12)	3.58E+08
2	2	R(	11)	2.81E+08
2	2	Q(	12)	6.36E+08
2	2	P(	13)	3.55E+08
2	2	R(	12)	2.84E+08
2	2	Q(	13)	6.36E+08
2	2	P(	14)	3.52E+08
2	2	R(	13)	2.86E+08
2	2	Q(	14)	6.36E+08
2	2	P(	15)	3.49E+08
2	2	R(	14)	2.88E+08
2	2	Q(	15)	6.35E+08
2	2	P(	16)	3.46E+08
2	2	R(	15)	2.90E+08
2	2	Q(	16)	6.34E+08
2	2	P(	17)	3.44E+08
2	2	R(	16)	2.92E+08
2	2	Q(	17)	6.34E+08
2	2	P(	18)	3.42E+08
2	2	R(	17)	2.93E+08
2	2	Q(	18)	6.33E+08
2	2	P(	19)	3.40E+08
2	2	R(	18)	2.94E+08
2	2	Q(	19)	6.33E+08
2	2	P(	20)	3.38E+08
2	2	R(	19)	2.95E+08
2	2	Q(	20)	6.32E+08
2	2	P(	21)	3.36E+08
2	2	R(	20)	2.96E+08
2	2	Q(	21)	6.31E+08
2	2	P(	22)	3.35E+08
2	2	R(	21)	2.96E+08
2	2	Q(	22)	6.30E+08
2	2	P(	23)	3.33E+08
2	2	R(	22)	2.97E+08
2	2	Q(	23)	6.29E+08
2	2	P(	24)	3.32E+08
2	2	R(	23)	2.98E+08
2	2	Q(	24)	6.29E+08
2	2	P(	25)	3.31E+08
2	2	R(	24)	2.98E+08
2	2	Q(	25)	6.28E+08
2	2	P(	26)	3.29E+08
2	2	R(	25)	2.98E+08
2	2	Q(	26)	6.27E+08
2	2	P(	27)	3.28E+08
2	2	R(	26)	2.99E+08
2	2	Q(	27)	6.26E+08
2	2	P(	28)	3.27E+08
2	2	R(	27)	2.99E+08
2	2	Q(	28)	6.25E+08
2	2	P(	29)	3.25E+08
2	2	R(	28)	2.99E+08
2	2	Q(	29)	6.24E+08
2	2	P(	30)	3.24E+08
2	2	R(	29)	2.99E+08
2	2	Q(	30)	6.23E+08
2	2	P(	31)	3.23E+08
2	2	R(	30)	2.99E+08
2	2	Q(	31)	6.22E+08
2	2	P(	32)	3.22E+08
2	2	R(	31)	2.99E+08
2	2	Q(	32)	6.21E+08
2	2	P(	33)	3.21E+08
2	2	R(	32)	2.99E+08
2	2	Q(	33)	6.20E+08
2	2	P(	34)	3.20E+08
2	2	R(	33)	2.99E+08
2	2	Q(	34)	6.18E+08
2	2	P(	35)	3.18E+08
2	2	R(	34)	2.99E+08
2	2	Q(	35)	6.17E+08
2	2	P(	36)	3.17E+08
2	2	R(	35)	2.99E+08
2	2	Q(	36)	6.16E+08
2	2	P(	37)	3.16E+08
2	2	R(	36)	2.99E+08
2	2	Q(	37)	6.15E+08
2	2	P(	38)	3.15E+08
2	2	R(	37)	2.99E+08
2	2	Q(	38)	6.13E+08
2	2	P(	39)	3.14E+08
2	2	R(	38)	2.99E+08
2	2	Q(	39)	6.12E+08
2	2	P(	40)	3.13E+08
2	2	R(	39)	2.98E+08
2	2	Q(	40)	6.11E+08
2	2	P(	41)	3.12E+08
2	2	R(	40)	2.98E+08
2	2	Q(	41)	6.09E+08
2	2	P(	42)	3.11E+08
2	2	R(	41)	2.98E+08
2	2	Q(	42)	6.08E+08
2	2	P(	43)	3.10E+08
2	2	R(	42)	2.97E+08
2	2	Q(	43)	6.06E+08
2	2	P(	44)	3.09E+08
2	2	R(	43)	2.97E+08
2	2	Q(	44)	6.05E+08
2	2	P(	45)	3.07E+08
2	2	R(	44)	2.96E+08
2	2	Q(	45)	6.03E+08
2	2	P(	46)	3.06E+08
2	2	R(	45)	2.96E+08
2	2	Q(	46)	6.02E+08
2	2	P(	47)	3.05E+08
2	2	R(	46)	2.95E+08
2	2	Q(	47)	6.00E+08
2	2	P(	48)	3.04E+08
2	2	R(	47)	2.95E+08
2	2	Q(	48)	5.98E+08
2	2	P(	49)	3.03E+08
2	2	R(	48)	2.94E+08
2	2	Q(	49)	5.97E+08
2	2	P(	50)	3.02E+08
2	2	R(	49)	2.94E+08
2	2	Q(	50)	5.95E+08
2	2	P(	51)	3.01E+08
2	2	R(	50)	2.93E+08
2	2	Q(	51)	5.93E+08
2	2	P(	52)	2.99E+08
2	2	R(	51)	2.93E+08
2	2	Q(	52)	5.91E+08
2	2	P(	53)	2.98E+08
2	2	R(	52)	2.92E+08
2	2	Q(	53)	5.90E+08
2	2	P(	54)	2.97E+08
2	2	R(	53)	2.91E+08
2	2	Q(	54)	5.88E+08
2	2	P(	55)	2.96E+08
2	2	R(	54)	2.91E+08
2	2	Q(	55)	5.86E+08
2	2	P(	56)	2.95E+08
2	2	R(	55)	2.90E+08
2	2	Q(	56)	5.84E+08
2	2	P(	57)	2.93E+08
2	2	R(	56)	2.89E+08
2	2	Q(	57)	5.82E+08
2	2	P(	58)	2.92E+08
2	2	R(	57)	2.89E+08
2	2	Q(	58)	5.80E+08
2	2	P(	59)	2.91E+08
2	2	R(	58)	2.88E+08
2	2	Q(	59)	5.78E+08
2	2	P(	60)	2.90E+08
2	2	R(	59)	2.87E+08
2	2	Q(	60)	5.76E+08
2	2	P(	61)	2.89E+08
2	2	R(	60)	2.86E+08
2	2	Q(	61)	5.74E+08
2	2	P(	62)	2.87E+08
2	2	R(	61)	2.85E+08
2	2	Q(	62)	5.72E+08
2	2	P(	63)	2.86E+08
2	2	R(	62)	2.84E+08
2	2	Q(	63)	5.70E+08
2	2	P(	64)	2.85E+08
2	2	R(	63)	2.84E+08
2	2	Q(	64)	5.68E+08
2	2	P(	65)	2.83E+08
2	2	R(	64)	2.83E+08
2	2	Q(	65)	5.65E+08
2	2	P(	66)	2.82E+08
2	2	R(	65)	2.82E+08
2	2	Q(	66)	5.63E+08
2	2	P(	67)	2.81E+08
2	2	R(	66)	2.81E+08
2	2	Q(	67)	5.61E+08
2	2	P(	68)	2.80E+08
2	2	R(	67)	2.80E+08
2	2	Q(	68)	5.59E+08
2	2	P(	69)	2.78E+08
2	2	R(	68)	2.79E+08
2	2	Q(	69)	5.56E+08
2	2	P(	70)	2.77E+08
2	2	R(	69)	2.78E+08
2	2	Q(	70)	5.54E+08
2	2	P(	71)	2.76E+08
2	2	R(	70)	2.77E+08
2	2	Q(	71)	5.52E+08
2	2	P(	72)	2.74E+08
