0.800 	267291.4477
0.805 	257117.3831
0.810 	247307.8885
0.815 	237850.2462
0.820 	228732.1729
0.825 	219941.8062
0.830 	211467.6898
0.835 	203298.7609
0.840 	195424.3364
0.845 	187834.1007
0.850 	180518.0932
0.855 	173466.6966
0.860 	166670.6254
0.865 	160120.9148
0.870 	153808.91
0.875 	147726.2557
0.880 	141864.8861
0.885 	136217.0152
0.890 	130775.1274
0.895 	125531.9681
0.900 	120480.5354
0.905 	115614.0711
0.910 	110926.0528
0.915 	106410.1854
0.920 	102060.3941
0.925 	97870.81632
0.930 	93835.79467
0.935 	89949.87007
0.940 	86207.77485
0.945 	82604.42623
0.950 	79134.92003
0.955 	75794.52452
0.960 	72578.67453
0.965 	69482.96569
0.970 	66503.14894
0.975 	63635.12513
0.980 	60874.93992
0.985 	58218.7787
0.990 	55662.96181
0.995 	53203.93985
1.000 	50838.28914
1.005 	48562.70739
1.010 	46374.00948
1.015 	44269.12334
1.020 	42245.08603
1.025 	40299.03994
1.030 	38428.2291
1.035 	36629.99561
1.040 	34901.77622
1.045 	33241.099
1.050 	31645.58012
1.055 	30112.92078
1.060 	28640.90416
1.065 	27227.39259
1.070 	25870.32471
1.075 	24567.71278
1.080 	23317.64009
1.085 	22118.25842
1.090 	20967.7856
1.095 	19864.50319
1.100 	18806.7542
1.105 	17792.9409
1.110 	16821.52268
1.115 	15891.01405
1.120 	14999.98264
1.125 	14147.04731
1.130 	13330.8763
1.135 	12550.18549
1.140 	11803.73663
1.145 	11090.33575
1.150 	10408.83153
1.155 	9758.113761
1.160 	9137.111878
1.165 	8544.793517
1.170 	7980.163137
1.175 	7442.260681
1.180 	6930.160294
1.185 	6442.969081
1.190 	5979.82591
1.195 	5539.900256
1.200 	5122.391087
1.205 	4726.525794
1.210 	4351.559148
1.215 	3996.772308
1.220 	3661.471853
1.225 	3344.988855
1.230 	3046.677982
1.235 	2765.916639
1.240 	2502.104128
1.245 	2254.660852
1.250 	2023.027541
1.255 	1806.664502
1.260 	1605.050905
1.265 	1417.684088
1.270 	1244.078893
1.275 	1083.767018
1.280 	936.2964014
1.285 	801.2306228
1.290 	678.1483291
1.295 	566.64268
1.300 	466.320814
1.305 	376.8033342
1.310 	297.7238134
1.315 	228.7283167
1.320 	169.4749425
1.325 	119.6333794
1.330 	78.88448107
1.335 	46.91985531
1.340 	23.4414693
1.345 	8.161269337
1.350 	0.800814591
1.355 	1.090924707
1.360 	8.77134047
1.365 	23.59039721
1.370 	45.30471046
1.375 	73.67887333
1.380 	108.4851654
1.385 	149.5032725
1.390 	196.5200168
1.395 	249.3290978
1.400 	307.7308422
1.405 	371.5319638
1.410 	440.5453325
1.415 	514.5897519
1.420 	593.4897451
1.425 	677.0753494
1.430 	765.1819181
1.435 	857.6499298
1.440 	954.3248059
1.445 	1055.056734
1.450 	1159.700499
1.455 	1268.115319
1.460 	1380.164689
1.465 	1495.716234
1.470 	1614.641556
1.475 	1736.816103
1.480 	1862.119029
1.485 	1990.433069
1.490 	2121.644414
1.495 	2255.642591
1.500 	2392.320349
1.505 	2531.57355
1.510 	2673.301059
1.515 	2817.40465
1.520 	2963.7889
1.525 	3112.3611
1.530 	3263.031162
1.535 	3415.711533
1.540 	3570.317112
1.545 	3726.765168
1.550 	3884.975265
1.555 	4044.869184
1.560 	4206.370856
1.565 	4369.406289
1.570 	4533.903505
1.575 	4699.792476
1.580 	4867.005059
1.585 	5035.474945
1.590 	5205.137594
1.595 	5375.930186
1.600 	5547.791567
1.605 	5720.662199
1.610 	5894.484111
1.615 	6069.200852
1.620 	6244.757449
1.625 	6421.100359
1.630 	6598.177432
1.635 	6775.937869
1.640 	6954.332184
1.645 	7133.312165
1.650 	7312.830842
1.655 	7492.842449
1.660 	7673.302394
1.665 	7854.167224
1.670 	8035.394598
1.675 	8216.943253
1.680 	8398.772979
1.685 	8580.84459
1.690 	8763.119898
1.695 	8945.561686
1.700 	9128.133684
1.705 	9310.800549
1.710 	9493.527833
1.715 	9676.281971
1.720 	9859.030253
1.725 	10041.7408
1.730 	10224.38257
1.735 	10406.92528
1.740 	10589.33947
1.745 	10771.5964
1.750 	10953.66809
1.755 	11135.52729
1.760 	11317.14746
1.765 	11498.50274
1.770 	11679.56796
1.775 	11860.31861
1.780 	12040.73082
1.785 	12220.78137
1.790 	12400.44764
1.795 	12579.70765
1.800 	12758.53998
1.805 	12936.92381
1.810 	13114.8389
1.815 	13292.26556
1.820 	13469.18463
1.825 	13645.57751
1.830 	13821.42612
1.835 	13996.71289
1.840 	14171.42076
1.845 	14345.53316
1.850 	14519.03401
1.855 	14691.90771
1.860 	14864.13911
1.865 	15035.71354
1.870 	15206.61676
1.875 	15376.83498
1.880 	15546.35483
1.885 	15715.16339
1.890 	15883.24813
1.895 	16050.59694
1.900 	16217.19809
1.905 	16383.04029
1.910 	16548.11258
1.915 	16712.40441
1.920 	16875.9056
1.925 	17038.60633
1.930 	17200.49713
1.935 	17361.56889
1.940 	17521.81284
1.945 	17681.22055
1.950 	17839.78392
1.955 	17997.49519
1.960 	18154.34689
1.965 	18310.33189
1.970 	18465.44336
1.975 	18619.67477
1.980 	18773.01988
1.985 	18925.47275
1.990 	19077.02773
1.995 	19227.67943
2.000 	19377.42277
2.005 	19526.2529
2.010 	19674.16527
2.015 	19821.15555
2.020 	19967.2197
2.025 	20112.35392
2.030 	20256.55465
2.035 	20399.81857
2.040 	20542.14259
2.045 	20683.52387
2.050 	20823.95978
2.055 	20963.44791
2.060 	21101.98609
2.065 	21239.57233
