v' v'' PQR Aul(S-1)
0	0	R(0)	0.00E+00
0	0	Q(1)	2.04E+04
0	0	P(2)	2.04E+04
0	0	R(1)	4.10E+03
0	0	Q(2)	2.04E+04
0	0	P(3)	1.63E+04
0	0	R(2)	5.86E+03
0	0	Q(3)	2.04E+04
0	0	P(4)	1.45E+04
0	0	R(3)	6.85E+03
0	0	Q(4)	2.04E+04
0	0	P(5)	1.35E+04
0	0	R(4)	7.48E+03
0	0	Q(5)	2.04E+04
0	0	P(6)	1.29E+04
0	0	R(5)	7.93E+03
0	0	Q(6)	2.04E+04
0	0	P(7)	1.25E+04
0	0	R(6)	8.26E+03
0	0	Q(7)	2.05E+04
0	0	P(8)	1.21E+04
0	0	R(7)	8.52E+03
0	0	Q(8)	2.05E+04
0	0	P(9)	1.19E+04
0	0	R(8)	8.73E+03
0	0	Q(9)	2.05E+04
0	0	P(10)	1.17E+04
0	0	R(9)	8.90E+03
0	0	Q(10)	2.05E+04
0	0	P(11)	1.15E+04
0	0	R(10)	9.05E+03
0	0	Q(11)	2.05E+04
0	0	P(12)	1.14E+04
0	0	R(11)	9.18E+03
0	0	Q(12)	2.05E+04
0	0	P(13)	1.13E+04
0	0	R(12)	9.29E+03
0	0	Q(13)	2.05E+04
0	0	P(14)	1.12E+04
0	0	R(13)	9.39E+03
0	0	Q(14)	2.06E+04
0	0	P(15)	1.11E+04
0	0	R(14)	9.49E+03
0	0	Q(15)	2.06E+04
0	0	P(16)	1.10E+04
0	0	R(15)	9.57E+03
0	0	Q(16)	2.06E+04
0	0	P(17)	1.10E+04
0	0	R(16)	9.65E+03
0	0	Q(17)	2.06E+04
0	0	P(18)	1.09E+04
0	0	R(17)	9.72E+03
0	0	Q(18)	2.06E+04
0	0	P(19)	1.09E+04
0	0	R(18)	9.79E+03
0	0	Q(19)	2.07E+04
0	0	P(20)	1.08E+04
0	0	R(19)	9.86E+03
0	0	Q(20)	2.07E+04
0	0	P(21)	1.08E+04
0	0	R(20)	9.92E+03
0	0	Q(21)	2.07E+04
0	0	P(22)	1.08E+04
0	0	R(21)	9.98E+03
0	0	Q(22)	2.08E+04
0	0	P(23)	1.07E+04
0	0	R(22)	1.00E+04
0	0	Q(23)	2.08E+04
0	0	P(24)	1.07E+04
0	0	R(23)	1.01E+04
0	0	Q(24)	2.08E+04
0	0	P(25)	1.07E+04
0	0	R(24)	1.02E+04
0	0	Q(25)	2.09E+04
0	0	P(26)	1.07E+04
0	0	R(25)	1.02E+04
0	0	Q(26)	2.09E+04
0	0	P(27)	1.06E+04
0	0	R(26)	1.03E+04
0	0	Q(27)	2.09E+04
0	0	P(28)	1.06E+04
0	0	R(27)	1.03E+04
0	0	Q(28)	2.10E+04
0	0	P(29)	1.06E+04
0	0	R(28)	1.04E+04
0	0	Q(29)	2.10E+04
0	0	P(30)	1.06E+04
0	0	R(29)	1.04E+04
0	0	Q(30)	2.10E+04
0	0	P(31)	1.06E+04
0	0	R(30)	1.05E+04
0	0	Q(31)	2.11E+04
0	0	P(32)	1.06E+04
0	0	R(31)	1.05E+04
0	0	Q(32)	2.11E+04
0	0	P(33)	1.06E+04
0	0	R(32)	1.06E+04
0	0	Q(33)	2.12E+04
0	0	P(34)	1.06E+04
0	0	R(33)	1.06E+04
0	0	Q(34)	2.12E+04
0	0	P(35)	1.05E+04
0	0	R(34)	1.07E+04
0	0	Q(35)	2.13E+04
0	0	P(36)	1.05E+04
0	0	R(35)	1.07E+04
0	0	Q(36)	2.13E+04
0	0	P(37)	1.05E+04
0	0	R(36)	1.08E+04
0	0	Q(37)	2.13E+04
0	0	P(38)	1.05E+04
0	0	R(37)	1.08E+04
0	0	Q(38)	2.14E+04
0	0	P(39)	1.05E+04
0	0	R(38)	1.09E+04
0	0	Q(39)	2.14E+04
0	0	P(40)	1.05E+04
0	0	R(39)	1.09E+04
0	0	Q(40)	2.15E+04
0	0	P(41)	1.05E+04
0	0	R(40)	1.10E+04
0	0	Q(41)	2.16E+04
0	0	P(42)	1.05E+04
0	0	R(41)	1.10E+04
0	0	Q(42)	2.16E+04
0	0	P(43)	1.05E+04
0	0	R(42)	1.11E+04
0	0	Q(43)	2.17E+04
0	0	P(44)	1.06E+04
0	0	R(43)	1.11E+04
0	0	Q(44)	2.17E+04
0	0	P(45)	1.06E+04
0	0	R(44)	1.12E+04
0	0	Q(45)	2.18E+04
0	0	P(46)	1.06E+04
0	0	R(45)	1.12E+04
0	0	Q(46)	2.18E+04
0	0	P(47)	1.06E+04
0	0	R(46)	1.13E+04
0	0	Q(47)	2.19E+04
0	0	P(48)	1.06E+04
0	0	R(47)	1.13E+04
0	0	Q(48)	2.20E+04
0	0	P(49)	1.06E+04
0	0	R(48)	1.14E+04
0	0	Q(49)	2.20E+04
0	0	P(50)	1.06E+04
0	0	R(49)	1.15E+04
0	0	Q(50)	2.21E+04
0	0	P(51)	1.06E+04
0	0	R(50)	1.15E+04
0	0	Q(51)	2.21E+04
0	0	P(52)	1.06E+04
0	0	R(51)	1.16E+04
0	0	Q(52)	2.22E+04
0	0	P(53)	1.06E+04
0	0	R(52)	1.16E+04
0	0	Q(53)	2.23E+04
0	0	P(54)	1.06E+04
0	0	R(53)	1.17E+04
0	0	Q(54)	2.23E+04
0	0	P(55)	1.07E+04
0	0	R(54)	1.17E+04
0	0	Q(55)	2.24E+04
0	0	P(56)	1.07E+04
0	0	R(55)	1.18E+04
0	0	Q(56)	2.25E+04
0	0	P(57)	1.07E+04
0	0	R(56)	1.18E+04
0	0	Q(57)	2.26E+04
0	0	P(58)	1.07E+04
0	0	R(57)	1.19E+04
0	0	Q(58)	2.26E+04
0	0	P(59)	1.07E+04
0	0	R(58)	1.20E+04
0	0	Q(59)	2.27E+04
