v' v'' PQR Aul(S-1)
0	0	R(0)	0.00E+00
0	0	Q(1)	1.55E-04
0	0	P(2)	1.56E-04
0	0	R(1)	3.08E-05
0	0	Q(2)	1.54E-04
0	0	P(3)	1.24E-04
0	0	R(2)	4.35E-05
0	0	Q(3)	1.53E-04
0	0	P(4)	1.10E-04
0	0	R(3)	5.01E-05
0	0	Q(4)	1.51E-04
0	0	P(5)	1.01E-04
0	0	R(4)	5.38E-05
0	0	Q(5)	1.49E-04
0	0	P(6)	9.53E-05
0	0	R(5)	5.58E-05
0	0	Q(6)	1.46E-04
0	0	P(7)	9.06E-05
0	0	R(6)	5.67E-05
0	0	Q(7)	1.43E-04
0	0	P(8)	8.66E-05
0	0	R(7)	5.69E-05
0	0	Q(8)	1.39E-04
0	0	P(9)	8.29E-05
0	0	R(8)	5.65E-05
0	0	Q(9)	1.36E-04
0	0	P(10)	7.95E-05
0	0	R(9)	5.57E-05
0	0	Q(10)	1.31E-04
0	0	P(11)	7.61E-05
0	0	R(10)	5.45E-05
0	0	Q(11)	1.27E-04
0	0	P(12)	7.29E-05
0	0	R(11)	5.31E-05
0	0	Q(12)	1.23E-04
0	0	P(13)	6.97E-05
0	0	R(12)	5.15E-05
0	0	Q(13)	1.18E-04
0	0	P(14)	6.65E-05
0	0	R(13)	4.97E-05
0	0	Q(14)	1.13E-04
0	0	P(15)	6.33E-05
0	0	R(14)	4.77E-05
0	0	Q(15)	1.08E-04
0	0	P(16)	6.02E-05
0	0	R(15)	4.57E-05
0	0	Q(16)	1.02E-04
0	0	P(17)	5.70E-05
0	0	R(16)	4.36E-05
0	0	Q(17)	9.72E-05
0	0	P(18)	5.39E-05
0	0	R(17)	4.14E-05
0	0	Q(18)	9.20E-05
0	0	P(19)	5.09E-05
0	0	R(18)	3.91E-05
0	0	Q(19)	8.68E-05
0	0	P(20)	4.79E-05
0	0	R(19)	3.69E-05
0	0	Q(20)	8.16E-05
0	0	P(21)	4.49E-05
0	0	R(20)	3.47E-05
0	0	Q(21)	7.65E-05
0	0	P(22)	4.20E-05
0	0	R(21)	3.25E-05
0	0	Q(22)	7.15E-05
0	0	P(23)	3.92E-05
0	0	R(22)	3.03E-05
0	0	Q(23)	6.66E-05
0	0	P(24)	3.65E-05
0	0	R(23)	2.82E-05
0	0	Q(24)	6.18E-05
0	0	P(25)	3.38E-05
0	0	R(24)	2.61E-05
0	0	Q(25)	5.73E-05
0	0	P(26)	3.13E-05
0	0	R(25)	2.41E-05
0	0	Q(26)	5.28E-05
0	0	P(27)	2.89E-05
0	0	R(26)	2.22E-05
0	0	Q(27)	4.86E-05
0	0	P(28)	2.65E-05
0	0	R(27)	2.04E-05
0	0	Q(28)	4.46E-05
0	0	P(29)	2.43E-05
0	0	R(28)	1.87E-05
0	0	Q(29)	4.08E-05
0	0	P(30)	2.22E-05
0	0	R(29)	1.70E-05
0	0	Q(30)	3.72E-05
0	0	P(31)	2.03E-05
0	0	R(30)	1.55E-05
0	0	Q(31)	3.38E-05
0	0	P(32)	1.84E-05
0	0	R(31)	1.40E-05
0	0	Q(32)	3.06E-05
0	0	P(33)	1.67E-05
0	0	R(32)	1.27E-05
0	0	Q(33)	2.77E-05
0	0	P(34)	1.51E-05
0	0	R(33)	1.14E-05
0	0	Q(34)	2.49E-05
0	0	P(35)	1.36E-05
0	0	R(34)	1.03E-05
0	0	Q(35)	2.24E-05
0	0	P(36)	1.22E-05
0	0	R(35)	9.17E-06
0	0	Q(36)	2.00E-05
0	0	P(37)	1.09E-05
0	0	R(36)	8.18E-06
0	0	Q(37)	1.79E-05
0	0	P(38)	9.73E-06
0	0	R(37)	7.27E-06
0	0	Q(38)	1.59E-05
0	0	P(39)	8.66E-06
0	0	R(38)	6.45E-06
0	0	Q(39)	1.41E-05
0	0	P(40)	7.68E-06
0	0	R(39)	5.70E-06
0	0	Q(40)	1.24E-05
0	0	P(41)	6.79E-06
0	0	R(40)	5.02E-06
0	0	Q(41)	1.10E-05
0	0	P(42)	5.99E-06
0	0	R(41)	4.40E-06
0	0	Q(42)	9.63E-06
0	0	P(43)	5.26E-06
0	0	R(42)	3.85E-06
0	0	Q(43)	8.43E-06
